"","ResponseId","Q6","Q8","STEM_Non-STEM","Q12","satacad","satlife","satoverall","respect9","intclimate10","socclimate11","collegial12","sameuniv13","samefield14","recommend15","curriculum16","teaching17","advising18","candidacy19","interdisc20","employment21","progqual22","Q21","Q22","Q23","Q24","finance","infotech","space","library","lab","htopicadv","hresearchadv","hwritingadv","hacadadv","hnonacadadv","hemployadv","Q32","Q33","htopicmen","hresearchmen","hwritingmen","hacadmen","hnonacadmen","hemploymen","Q38","Q39","Q40","Q41","Q42","Q43","Q45","Q46","Q47","Q48","Q49","Q78","Q78_7_TEXT","Q80","Q80_3_TEXT","Q82","Q84","Q86","Q88","Q88_5_TEXT","Q90_1","Q90_2","Q92_1","Q92_2","Q92_3","Q137_1","Q137_2","Q136_1","Q136_2","Q136_3","Q139_1","Q139_2","Q138_1","Q138_2","Q138_3","Q141_1","Q141_2","Q140_1","Q140_2","Q140_3","Q95","Q97","Q99","Q101","Q103","sameuniv91","samefield92","recommend93","curriculum94","teaching95","advising96","candidacy97","interdisc98","employment99","progqual100","respect101","intclimate102","socclimate103","collegial104","workcomm","family","availfac","progreq","coursesched","immigration","otherobst","otherobst_scored","otherobst_TEXT","Q104","Q60","Sex_ANOVA_Code","Q61","Q62","Citizenship_ANOVA_Code","Q63","Hispanic_Latino_ANOVA_Code","Race_Ethnicity","Race_Ethnicy_ANOVA_Code","Race_RECODE","Underrepresented"
"358","R_w7rZdMZGwjgX4DD","PhD","College B","STEM","I wish to complete the XX University Doctoral Exit survey.","Very good","Poor","Poor","Agree","Agree","Ambivalent","Ambivalent","Probably not","Probably","Probably not","Fair","Very good","Poor","Very good","Fair","Good","Good","Yes, and I attended","Very Ineffective","No","No","Poor","Poor","Fair","Fair","Good","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","Yes","No","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","No",NA,"No",NA,"No",NA,"20","1","Yes","2","0","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Industry/for-profit organization","No",NA,NA,"Research, Consulting, and Legal Services","Scientific Research (including Social research in Humanities)","Scientists, Social Scientists","Life Scientists","Medical Scientists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scientists, Social Scientists","Life Scientists","Medical Scientists","Scientist, Functional Genomics Unit","Constellation Pharmaceuticals","Yes",NA,"Boston","Probably not","Probably","Probably not","Good","Very good","Very good","Good","Fair","Good","Fair","Agree","Agree","Ambivalent","Ambivalent","A major obstacle","Not an obstacle","Not an obstacle","A major obstacle","Not an obstacle","Not an obstacle","A major obstacle",3,"Administrative apathy, lack of presence of an HR department","Molecular and Translational Medicine","Male",1,"09/11/1989","U.S. Citizen",1,"No",2,"Native Hawaiian or Other Pacific Islander,White",4,"Two or More Races","Underrepresented Group"
"359","R_syWLpshgfWhxrz3","PhD","College C","Non-STEM","I wish to complete the XX University Doctoral Exit survey.","Very good","Good","Very good","Agree","Agree","Agree","Strongly Agree","Maybe","Definitely","Maybe","Very good","Very good","Very good","Very good","Poor","Poor","Good","I don't remember",NA,"Yes","No","Poor","Very Good","Very Good","Very Good","N/A","Very helpful","Very helpful","Very helpful","Somewhat helpful","N/A - I did not receive advice on this","N/A - I did not receive advice on this","No",NA,NA,NA,NA,NA,NA,NA,"Yes","Very helpful","Yes","Very helpful","Yes","Somewhat helpful","At BU, none but since my third year as a Phd student I attended and presented at two annual conferences (usually at Latin American Studies Association (LASA) and Northeast Modern Language Association (nemla).","At leats 8, see previous  question.","Yes","About 2-3 essay as part as a volume or a peer reviewd magazine.","1","Other - Specify:","I will be a Visiting Assistant Professor in Hispanic Literatures at Holly Cross College, starting September 2021.",NA,NA,NA,NA,NA,NA,NA,"Education","4-year college or university","Education, Training, and Library Occupations","College/University tenured faculty member",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Visiting Assistant Professor in Hispanic Literatures","Holy Cross College (starting September 2021)","Yes",NA,"Worcester","Probably not","Definitely","Maybe","Very good","Very good","Excellent","Fair","Poor","Poor","Good","Agree","Agree","Agree","Strongly Agree","A major obstacle","Not an obstacle","A minor obstacle","A minor obstacle","Not an obstacle","Not applicable","A major obstacle",3,"Lack in summer funding","Spanish/ hispanic cultures","Female",2,"01/21/1987","U.S. Citizen",1,"Yes",1,NA,7,"Hispanic/Latinx","Underrepresented Group"
"360","R_3h6HevqIfQbfgc2","PhD","College C","Non-STEM","I wish to complete the XX University Doctoral Exit survey.","Very good","Very good","Very good","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Probably","Definitely","Definitely","Very good","Excellent","Excellent","Excellent","Good","Good","Very good","I don't remember",NA,"Yes","No","Fair","Good","Fair","Good","N/A","N/A - I did not receive advice on this","Somewhat helpful","Very helpful","Somewhat helpful","Not very helpful","Not very helpful","Yes","Yes","N/A - I did not receive advice on this","Somewhat helpful","Somewhat helpful","N/A - I did not receive advice on this","Somewhat helpful","Somewhat helpful","Yes","Somewhat helpful","No",NA,"No",NA,"0","3","No","2","0","Other - Specify:","employed PT; seeking FT job or postdoc",NA,NA,NA,NA,NA,NA,NA,"Museums, Arts, Entertainment, and Recreation","Museums, Historical Sites, and Similar Institutions","Education, Training, and Library Occupations","Librarian, Curator, or Archivist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Curatorial Assistant","Alonzo & Coburn","Yes",NA,"Cambridge","Maybe","Definitely","Definitely","Very good","Excellent","Excellent","Excellent","Fair","Fair","Very good","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","A major obstacle","A minor obstacle","Not an obstacle","Not an obstacle","Not an obstacle","Not applicable",NA,NA,NA,"Art History","Female",2,"04/30/1984","U.S. Citizen",1,"Yes",1,NA,7,"Hispanic/Latinx","Underrepresented Group"
"361","R_3LX4HQqgx6Z5g78","PhD","College F","STEM","I wish to complete the XX University Doctoral Exit survey.","Good","Good","Good","Ambivalent","Ambivalent","Agree","Agree","Maybe","Probably","Maybe","Good","Good","Very good","Very good","Very good","Very good","Good","Yes, and I attended","Somewhat Effective","Yes","No","Excellent","Excellent","Excellent","Excellent","Excellent","Very helpful","Very helpful","Not very helpful","Very helpful","Very helpful","Very helpful","No",NA,NA,NA,NA,NA,NA,NA,"Yes","Very helpful","No",NA,"Yes","Very helpful","5","6","Yes","6","1","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,"A freelancer, consultant","Government, elected or civil service","Yes","Post-doctoral appointment",NA,"Research, Consulting, and Legal Services","Other Professional, Scientific, and Technical Services","Architecture and Engineering Occupations","Electrical and Electronics Engineers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Electrical Engineering","Army Research Laboratories","Yes",NA,"Boston","Maybe","Maybe","Maybe","Good","Good","Very good","Good","Very good","Very good","Good","Ambivalent","Ambivalent","Agree","Agree","Not an obstacle","Not an obstacle","A minor obstacle","A minor obstacle","Not an obstacle","Not an obstacle",NA,NA,NA,"Semiconductor device physics","Male",1,"09/14/1992","U.S. Citizen",1,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"362","R_1gARuUngN8k0qTi","PhD","College C","STEM","I wish to complete the XX University Doctoral Exit survey.","Excellent","Excellent","Excellent","Agree","Agree","Strongly Agree","Strongly Agree","Definitely","Definitely","Definitely","Very good","Very good","Excellent","Very good","Fair","Good","Very good","Yes, and I attended","Somewhat Effective","Yes","No","Excellent","Excellent","Excellent","Excellent","N/A","Very helpful","Very helpful","Very helpful","Somewhat helpful","N/A - I did not receive advice on this","Somewhat helpful","No",NA,NA,NA,NA,NA,NA,NA,"Yes","Very helpful","Yes","Somewhat helpful","Yes","Very helpful","9","22","Yes","2","3","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Academic institution or research institution","Yes","Post-doctoral appointment",NA,"Education","4-year college or university","Scientists, Social Scientists","Physical Scientists","Astronomers and Physicists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Galaxy Formation Postdoctoral Fellow in the Department of Astronomy (DoA) at the Tsinghua University","Tsinghua University","No","China","Beijing","Probably","Definitely","Definitely","Very good","Very good","Excellent","Very good","Poor","Good","Very good","Agree","Agree","Strongly Agree","Strongly Agree","Not an obstacle","Not an obstacle","A major obstacle","A minor obstacle","Not an obstacle","Not an obstacle",NA,NA,NA,"Astronomy","Male",1,"04/24/1991","U.S. Citizen",1,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"363","R_C9rasTlSaRgStIB","PhD","College F","STEM","I wish to complete the XX University Doctoral Exit survey.","Very good","Good","Very good","Agree","Ambivalent","Ambivalent","Agree","Probably not","Maybe","Definitely","Good","Fair","Very good","Very good","Excellent","Very good","Very good","Yes, and I attended","Somewhat Ineffective","Yes","No","Excellent","Good","Excellent","Very Good","Very Good","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","Very helpful","Yes","Yes","N/A - I did not receive advice on this","N/A - I did not receive advice on this","Very helpful","Very helpful","N/A - I did not receive advice on this","N/A - I did not receive advice on this","Yes","Not very helpful","Yes","Somewhat helpful","No",NA,"0","4","Yes","4","1","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Industry/for-profit organization","No",NA,NA,"Technology",NA,"Architecture and Engineering Occupations",NA,NA,"Technology",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Engineer","MathWorks","Yes",NA,"Natick","Probably not","Maybe","Definitely","Good","Fair","Very good","Very good","Excellent","Very good","Very good","Agree","Ambivalent","Ambivalent","Agree","Not an obstacle","Not an obstacle","Not an obstacle","A major obstacle","Not an obstacle","Not an obstacle",NA,NA,NA,"Engineering","Male",1,"05/08/1995","U.S. Citizen",1,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"364","R_sopX71Oy7rnNYKl","PhD","College C","STEM","I wish to complete the XX University Doctoral Exit survey.","Very good","Excellent","Very good","Strongly Agree","Agree","Strongly Agree","Strongly Agree","Probably","Probably","Definitely","Very good","Excellent","Excellent","Excellent","Fair","Very good","Very good","Yes, and I attended","Somewhat Effective","Yes","No","Fair","Excellent","Very Good","Excellent","Excellent","Very helpful","Somewhat helpful","Very helpful","Very helpful","Very helpful","Very helpful","Yes","Yes","N/A - I did not receive advice on this","N/A - I did not receive advice on this","N/A - I did not receive advice on this","Very helpful","Very helpful","Very helpful","Yes","Very helpful","Yes","Somewhat helpful","No",NA,"10","2","Yes","0","0","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Academic institution or research institution","No","Post-doctoral appointment",NA,"Education","4-year college or university","Education, Training, and Library Occupations","College/University other faculty member or instructor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preceptor","Harvard University","Yes",NA,"Boston","Probably","Probably","Definitely","Very good","Excellent","Excellent","Excellent","Fair","Very good","Very good","Agree","Agree","Strongly Agree","Strongly Agree","Not applicable","Not applicable","Not an obstacle","Not an obstacle","Not an obstacle","Not applicable",NA,NA,NA,"Mathematics","Male",1,"10/30/1991","U.S. Citizen",1,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"365","R_2rwnXCEQPNJIHCX","PhD","College D","Non-STEM","I wish to complete the XX University Doctoral Exit survey.","Good","Fair","Fair","Disagree","Agree","Strongly Disagree","Strongly Agree","Probably not","Definitely not","Probably not","Fair","Good","Very good","Fair","Poor","Poor","Fair","I don't remember",NA,"Yes","Yes","Fair","Good","Fair","Very Good","N/A","Very helpful","Very helpful","Somewhat helpful","Very helpful","Somewhat helpful","Very helpful","Yes","Yes","Somewhat helpful","Somewhat helpful","Very helpful","Very helpful","Very helpful","Very helpful","Yes","Somewhat helpful","Yes","Very helpful","Yes","Not very helpful","20","10","Yes","0","1","Negotiating with one or more specific organizations",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Academic institution or research institution","Yes","Tenure-track faculty appointment",NA,"Education","4-year college or university","Scientists, Social Scientists","Social Scientists and Related Occupations","Economists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tenure Track - Management Faculty","Springfield College","Yes",NA,"Springfield, MA","Maybe","Definitely not","Maybe","Fair","Good","Good","Fair","Poor","Poor","Fair","Strongly Disagree","Agree","Strongly Disagree","Strongly Agree","A major obstacle","A minor obstacle","Not an obstacle","A major obstacle","A major obstacle","Not applicable",NA,NA,NA,"New Ventures","Male",1,"07/08/1985","U.S. Citizen",1,"Yes",1,"Asian,White",7,"Hispanic/Latinx","Underrepresented Group"
"366","R_RmXNr7do8QREgHD","PhD","College I","Non-STEM","I wish to complete the XX University Doctoral Exit survey.","Excellent","Very good","Very good","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Definitely","Definitely","Definitely","Very good","Excellent","Very good","Very good","Good","Fair","Very good","I don't remember",NA,"Yes","No","Poor","Excellent","Poor","Excellent","N/A","Somewhat helpful","Very helpful","Very helpful","Very helpful","N/A - I did not receive advice on this","Very helpful","Yes","Yes","Very helpful","Very helpful","Very helpful","Very helpful","N/A - I did not receive advice on this","Very helpful","Yes","Somewhat helpful","Yes","Not very helpful","Yes","Not at all helpful","2","5","Yes","1","0","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Academic institution or research institution","Yes","Tenure-track faculty appointment",NA,"Education","4-year college or university","Education, Training, and Library Occupations","College/University tenured track faculty member",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Assistant Professor of the History of Christianity","Lubbock Christian University","Yes",NA,"Lubbock, TX","Definitely","Definitely","Definitely","Very good","Very good","Very good","Very good","Fair","Good","Very good","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","A major obstacle","A minor obstacle","Not an obstacle","Not an obstacle","Not an obstacle","Not an obstacle","A major obstacle",3,"Employment for Spouse","History of Christianity and World Christianity","Male",1,"12/09/1981","U.S. Citizen",1,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"367","R_d0d9JzwsH5tn4BP","PhD","College F","STEM","I wish to complete the XX University Doctoral Exit survey.","Good","Very good","Very good","Agree","Agree","Agree","Agree","Probably","Probably","Probably","Excellent","Good","Good","Good","Excellent","Very good","Very good","Yes, and I attended","Very Effective","Yes","Yes","Very Good","Good","Very Good","Very Good","Good","Very helpful","Somewhat helpful","Somewhat helpful","Very helpful","Very helpful","Somewhat helpful","Yes","Yes","Somewhat helpful","Somewhat helpful","Somewhat helpful","Not very helpful","Not very helpful","Not very helpful","Yes","Very helpful","No",NA,"Yes","Somewhat helpful","2","1","Yes","3","2","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Non-profit, non-government organization","Yes",NA,NA,"Energy","Utilities","Architecture and Engineering Occupations","Electrical and Electronics Engineers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Engineer/Scientist II",NA,"Yes",NA,"Boston","Probably","Probably","Probably","Very good","Good","Good","Good","Very good","Very good","Very good","Agree","Ambivalent","Agree","Agree","A minor obstacle","A minor obstacle","A major obstacle","Not an obstacle","Not an obstacle","A minor obstacle",NA,NA,NA,"Systems Engineering","Male",1,"11/23/1989","Permanent U.S. Resident",2,"Yes",1,"White",7,"Hispanic/Latinx","Underrepresented Group"
"368","R_3J1JQxGUEElfV1w","PhD","College B","STEM","I wish to complete the XX University Doctoral Exit survey.","Good","Good","Good","Agree","Agree","Ambivalent","Agree","Maybe","Probably","Probably","Good","Good","Good","Good","Fair","Good","Good","Yes, and I attended","Very Effective","Yes","No","Fair","Good","Fair","Very Good","Fair","Somewhat helpful","Somewhat helpful","Somewhat helpful","Somewhat helpful","Somewhat helpful","Somewhat helpful","Yes","No","N/A - I did not receive advice on this","N/A - I did not receive advice on this","Very helpful","Very helpful","Very helpful","Very helpful","No",NA,"No",NA,"Yes","Very helpful","5","4","Yes","3","0","Have signed contract or made definite commitment for a ""postdoc"" or other work",NA,"Employed by an organization (full-time or part-time)",NA,NA,"Industry/for-profit organization","Yes","Post-doctoral appointment",NA,"Research, Consulting, and Legal Services","Scientific Research (including Social research in Humanities)","Scientists, Social Scientists","Life Scientists","Biological Scientists",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Postdoctoral Fellow",NA,"Yes",NA,NA,"Maybe","Maybe","Maybe","Good","Good","Good","Good","Fair","Good","Good","Agree","Agree","Agree","Agree","A major obstacle","A major obstacle","A minor obstacle","Not an obstacle","Not an obstacle","Not an obstacle",NA,NA,NA,"Immunology","Female",2,"09/14/1992","U.S. Citizen",1,"Yes",1,"Black or African American,Native Hawaiian or Other Pacific Islander,White",7,"Hispanic/Latinx","Underrepresented Group"
